id,env,ip_hash,browsers,node_type,cities,standardised_name,nb_of_households,nb_of_users,nb_of_vids
ID5*aT0Nh_KjKCKe5clTfrXJ4FD-5v3LZCs11cZliB_91pDY94xzJX3a6iDcJiHBsae812CEsyu6MA9zusKUz7Qte9drqprABDPMkWv6xfxKcETXhvUovGVAQ-x7dteDXVL914fcS01olVYcYKrRbhYLudeKGOeUj5E8hc5wAMNphWHXngslpIdmMkzmIuGa9yyP,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*LBMAEbeNJbTby8TFO5vEdhXQ62uOSiajkOhoHlrT2wbXUgt3-MuKo99NLBb0iuHt,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*W8EgucBfBRysGeRtTEnk3mICy8P5mAYL5zpIti0B-67YpGC2_66ANdCefNFRbb0j1wsWqcSp9M2e4WNJ2-6vqtcWtU6ZBcLezx0Gvk7aFdfXMXkKUTyVzwWFnamPpBXN1zJTweplDztkbfJQD5LqJdc1izIf9WprVXHESJRGiVPXSaa8Rqcew46hl1UEWV21,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*Ouej9aF5hlDNP2chLW9nkgMkSI-YvoVHhhzL-kwneOLXUvDFO1Gv_WnMKgqZJsrN,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*fvLUPSzRYmFJK1J2MwTBzJ9RlDQA3oFE9vIHLqoJJrHXUqx9xEGyCSq5AwWqh2WK,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*EaHwFjTNfymPTiOtQ2jK-MWiA09r9xpDY1wgy_OZ4x7XUgl_F8MHPh_EROZwrgxS,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*-jjoajXkIcxwrjCs7U0qRdFfkiiCvNnwUSY4AqotCGLXUnFczDKpvCEBKSDDAw5r,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*2_eGBRQrT6NRYV7DzIJEKvCQ_Eejc7efcOlWbYviZg3XUtrZzs18Keti50BfGlwQ,web,1677941977672064020,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*4eTrxWFslvL9CSUP0qhSQHxn-adUIfxemR8JlkQBq2XUmOIfKprK24Oz0uFOUkGT,web,-7642641318327228271,-,User: ID5,ixtaczoquitlan,-,1.0,0.0,2.0
ID5*lkUeUVGLVAMEyshdjUuNWa0GiNyKc2WCww60koG4MrfXUjzEYdMdj3m-FkMKsttH,web,-6029840920534798329,-,User: ID5,geovillas de terranova 1a seccion,-,1.0,0.0,1.0
ID5*FUQGxtKKTJSHy9DKDkqVzi4HkEsJcn0VQA-sBQK5KiDXUmkw5530RrcziNi-2qJt,web,-6029840920534798329,-,User: ID5,geovillas de terranova 1a seccion,-,1.0,0.0,1.0
ID5*dRjyGLLWuErnlyQUbhZhEE5bZJVpLonLIFNY22Ll3v7XUioMRXx31TWI97xMEAAL,web,-6029840920534798329,-,User: ID5,geovillas de terranova 1a seccion,-,1.0,0.0,1.0
ID5*JsfkTOEJrh60SDJAPcl3RB2EcsE68Z-fc4xOjzE6yKrXUjibYjAa_EbG2QBQnRT9,web,-6029840920534798329,-,User: ID5,geovillas de terranova 1a seccion,-,1.0,0.0,1.0
ID5*yA8QcA_BWiJagMZ80wGDePNMhv3UOWujnUS6s9_yPJbXUk8LTHqY1Fr7Adw-4_hX,web,-6029840920534798329,-,User: ID5,geovillas de terranova 1a seccion,-,1.0,0.0,1.0
ID5*8jAilO4DVSUu5OGP2wsagMVln0gCogmoJ9x4qqogptXXUmFwUKGMeg0UE25l75yg,web,947902600570741404,-,User: ID5,valle de chalco solidaridad,-,1.0,0.0,1.0
ID5*rw-rIrM83JNz22g5hjSTNphaFv5fnYAeeuPxHPcfL2PW_Rxt9RZXgFwiHtc5t4uv,web,947902600570741404,-,User: ID5,valle de chalco solidaridad,-,1.0,0.0,1.0
ID5*3gHZaMIyrtkC1Rpz9zrhfOlUZLQuk_JUC-2DVoYRXSnXUuwzrXQ766EHkEwXFevD,web,947902600570741404,-,User: ID5,valle de chalco solidaridad,-,1.0,0.0,1.0
ID5*glrSv55ppQ5ejhGkq2Hqq7UPb2NyyPmDV7aIgdpKVv7VUdEEYIiSECYCvXTRT72W,web,947902600570741404,-,User: ID5,valle de chalco solidaridad,-,1.0,0.0,1.0
ID5*mlxM-qnoDGA8Opoilq875_65lujeyouYfhk20Dhm3qvXUsKw-5pfIZ3GTDYlrmyt,web,8161918316147750688,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*78GDSdx1w9NJp1WR4zL0VIskWVurV0QrC4T5Y037ERjXUqJaRktq1lNrUDSPYxa4,web,8161918316147750688,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*GooaEik-Woi87MzKFnltD35vwABeHN1w_s9gOLiwiEPXUpl15scZwH0S8_1Mwd_1,web,8161918316147750688,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*pxhUG5SsFIEBfoLDq-sjBsP9jgnjjpN5Q10uMQUixkrXUm9K15lz53Q599HiLjNs,web,8161918316147750688,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*7vsdrN1PXTZInct04ghqsYoex76qbdrOCr5nhkzBj_3XUlc6cVbBxCRTfPJTA-yn,web,8161918316147750688,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*BQnI8o1CUiyOHx0CDiTXOJnSPeBRLvs0WAczepdWYAzY91IVTDBrJeBUE7wdE5Po12C4qgear_xXh19MJ5BxYNdrLtrLUvX2ryNKMZtdZjjXhuOtRJG5SH09cxbLbhV114dJlT8UtdDK66ifc6dIOteKvjfLwsng1KuGYBOf_7LXnsdEP8ShMDMvp5RevfPS,web,-8617146603543156094,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*g-6QTgulCpAI-EW-iMOPhB81ZVzXyaOI3uBrxhGxOLDY96fUB3vKzDCpikH_leW312AtLi2NBBfa_tQGUTEkONdracFBttl6vYa5OvPFFlDXhknj3wqHhktuM7_2Gtaf14cpE4Pz_V3NYnhLr34BBNeKYqh6LbGOZKX6wkcAlM_XnnQsVF0jvfwXc2oM-GNi,web,-8617146603543156094,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*jsnVTwaCT5EF3wC_heTKhRISIF3a7uaJ08cuxxyWfbHXUjWmfgoUjGrvH_dQm6vJ,web,-8617146603543156094,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*BLtSb4zwyLGPrYefD5ZNpZhgp31QnGGpWbWp55bk-pHXUqru1FRddyxbE2UeS-Gd,web,-8617146603543156094,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*1GTb4IFHzxu6wl62maaLbVr_whsNnZfrdGRk6m-gjRTS_2-PYF3ZATHlW_73nhft,web,-2330922893132697375,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*NXI382BRIwhb1LKleLBnfrvpLgjsi3v4lXKI-Y62YQfXUhNB9WY-rtKfagV1iHQR,web,-2330922893132697375,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*YrWBp2CEnFiY4wvbUvS8iwoaRcVbQuVsLypRepgqfM_XUotK_dHNrYGKAWMheVjw,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*p1WbCaVkhvZdAxF1lxSmJc_6X2ueov_C6spL1F3KZmHY9_A5CcZUXIk8PHSWUZgb12B3AhEzielEnA-1bhHzhtdrlDDx3WUr1SaFYFvYIrLXhkC--jW1R9wAZHk68kpX14ecaPL3D23w0jcSXmmRSNeKtbetv3Yv_eiOj2McYEHXnvry0OVAQJ4I9UW2OiaT,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*qnPuv6hC80BQJWTDmjLTk8LcKt2ThIp05-w-YlDsE9fYpESaI6kEHGmjJQ3M5pAZ1wsJg9LWJxGSPn0DJkz10dcWtVmACMIzgA3voDQ2WmzXMeOC06WGxUBSfWPrF5Pu1zJs1QAJEwBTvFsJ3aizPdc1xx9mOIjHIbuFBy5cBw_XSQujDfQH2XDQ2FMkBYPp,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*DgZiTQw3f7L0UOgxPkdfYWappi838QaGQ5mykPSZnyXY9_Bx1m5wLNZOTx1guc4V12Cr9FM0qEtI6lg5BNWRrNdrRBUbAbWjUFYzZLOjx8nXhgfqNH2MM2jhwRVa0sdE14fMBRdxSRvJuA1G7asyLdeKMydsfxD9aJ2R18wG1lTXnm_YAym_pV9GL0AXowOX,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*I_EuoyHAM1zZp6TfE7ATj0te6sEaBkpobm7-ftlu08vYT8fG7iFCr7XqdRoMwpQd1rVbMp9Hq4YpuZL_Hcrp8dbA4VeZliDPqyhjPxo2KvvW24XrwtxHlzMBy34jLAUn1tzNhCJgpAKa15w57RS1etbfM-1J0YCe6reM1muvAX3W88xQr3tC3hiW0KImORHF,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*arRQb2iFTZCQ4toTWvVtQwIblA1TQzSkJyuAspArrQfYpLdTNzmjmuhvvDD7A0Lx1wtLfhlMei9G-U5DZmldJ9cWmrrwBlQ5Ffz59Hr6LrbXMaZtAkxfIRWiUI0sqQ-O1zLdOmeBLQc49S0bbeN9X9c1_TRpKCUbDtygf8Vz4n7XSTfyXtjFDrM1RJxam_gV,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*5dSlwefluD4fgi-91ZWY7Y17YaPcI8EKqEt1HB9LWKnY94Eg1gsHWahL-_49006012DG961dJoM_UhK1KL5j0NdriCJBbtZPO7PY6yl9EYbXhtXWze51ByUPV2SwwkhR14er_D7IjIlWt1Ul_oZGYdeK_UAI-zg36kl9-xTB53nXniYsG_Cc3va01j9IHHfB,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*8Vq4I_NrpdwLDDJfwRuFD5n1fEHIrdzovMVo_gvFRUvYT9GL8H1YAjeBw9pWk1yd1rWqhZhNRJKuMnB9Mj3yQdbA-l92iCDdWJuORkr4zfnW2wjl12Z8EXRpQm3kA8-51twTqL2z6jmJqFzbDXUzv9bfKuWIlT-XwAsQKL2ZGPbW88QWO_n150qza54irE0A,web,2804778508426217022,-,User: ID5,veracruz,-,1.0,0.0,1.0
ID5*kHJFwvGhp-rahMIk4vM0w-iVuEsQwGO4LfKFifHWLgrW_WnLyyiNDiff4BJfEz03,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*blsZ-w-I-9MkrZ4dHNpo-ha85HLu6T-B09vZsA__cjPXUu5d2aA4JOmCtimBeNWj,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*g-8IFeI86j3JGY_z8W55FPsI9ZwDXS5vPm_IXuJLY93W_aier4_3sdkYk3_I_TUE,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*YDNNlQHgr70qxcpzErI8lBjUsBzggWvv3bON3gGXJl3XUpJdWOyIJY7sBuyzhvVA,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*zy3Cra7-IIWF20VLvayzrLfKPyRPn-TXcq0C5q6JqWXXUl8g0MiNOO0hxLDIUW9m,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*Qrko8iNqytoIT68UMDhZ8zpe1XvCCw6I_znouSMdQzrXUkXwMwC8rdbURBVMOVuQ,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*r_MDbM4g4UTlBYSK3XJybdcU_uUvQSUWEnPDJ85XaKTXUpLflSUiScGunkJQGSwy,web,304789984391954964,-,User: ID5,chilpancingo de los bravo,-,1.0,0.0,1.0
ID5*0BpWfcbpI4P5j5-2z_7GgyK3DeySYQ9tBovS7iY-SjfURXX_v2M82d4-WEMJlG0g,web,266732130730310552,-,User: ID5,puebla,-,1.0,0.0,1.0
ID5*DiBU0aEM00PdFsANFXbPtZ1SMsqH8_iQedrP-Qm0VQbXUt4asNRB9a6iiG65xtIa,web,661604539751443458,-,User: ID5,puerto vallarta,-,1.0,0.0,13.0
ID5*9HpHcIYMFZIffMJLzAjjKF8bB8L6qxKKUGCDnGKtzqbXUlJuloJZHbrYqodjpD68,web,661604539751443458,-,User: ID5,puerto morelos,-,1.0,0.0,1.0
ID5*PKC3Vn7KKP8h7zWueXfnq7nrCpQJotk7HcCLSMBB5nbFU05pPHBCfK68R-vECn4L,web,8005254458104295032,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*bjFyTSxb7eRzfvC1K-YisOt6z49bMxwgT1FOU5LQI23XUt5Tevs7YP6Qu64amEIc,web,8005254458104295032,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*tDSoQcwZ38-tgiRD9bJcZS6HsNohgEqMB_S0xP2pcQbXUsNI9zr3wwn7QpSTvveX,web,4701435371499052166,-,User: ID5,tuxtla gutierrez,-,1.0,0.0,1.0
ID5*PwBGOkctMbQmtso4foayHqWzXqGqtKT3jMBav3adn33W_ePQtaXO7lvfW6tLuaRe,web,4701435371499052166,-,User: ID5,tuxtla gutierrez,-,1.0,0.0,1.0
ID5*RXbgo6RxEOUfa2wcWJMNhEkUWmGi-IHRFve9uGJrG9zXUjHS-xn7H1U7X1sKXdQt,web,-7317073179639380993,-,User: ID5,lagos de moreno,-,1.0,0.0,1.0
ID5*PY2TdUkglETNexfqMrdmLIKHFLcPmAl5bWRJ3IHlwPjS_0kPg1pWdE2OvLSZFAMK,web,7450103878828951760,-,User: ID5,chimalhuacan,-,1.0,0.0,1.0
ID5*fqm-15_UbhgzbzleAIz3NTo6YDyHwYZ443d631xocxnXUlKhjaDW7cQHOo91gV7D,web,176860199734066195,-,User: ID5,hermosillo,-,1.0,0.0,1.0
ID5*29kqfTqk-rKWH630pfxjn59K9JYisRLSRgfudfkY57PXUk9QglOQbKfqPyGerTTn,web,176860199734066195,-,User: ID5,hermosillo,-,1.0,0.0,1.0
ID5*HpgRT_gk0A-sN8hwOkagmqA7SZYBdBQdTnj5sDXaO3bSXba5f7b9nzeMHoqINrEh,web,176860199734066195,-,User: ID5,la paz,-,1.0,0.0,1.0
ID5*0DlDgary9VYD7obSxNOAK2kYwVZwe0w8HzlpBcsuCN_XUj-NzciC3ypGjxyexg5c,web,-7315601535530451851,-,User: ID5,ensenada,-,1.0,0.0,1.0
ID5*0RjZHKvTb8sCzxxPxfIatmg5W8txWtahHhjzmMoPkkLXUlE1IhyYJpvV-cN08v-u,web,-7315601535530451851,-,User: ID5,ensenada,-,1.0,0.0,1.0
ID5*2YkZOaNCr-4KXtxqzWPak2Com-55yxaEFokzvcKeUmfXUup5pvwpq5A1Y1WSwyXS,web,-7315601535530451851,-,User: ID5,ensenada,-,1.0,0.0,1.0
ID5*MqSn7_GPw2OHsiMcd_Oc4K8UKh16J28Y0eGWF87XDJvXUhw0AP_FmqBA2HRtXnee,web,8009316069212214419,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*hZ9kWEa0ANQwieCrwMhfVxgv6arNHKyvZtpVoHnszyzXUlhC0VNkU6G4e89ohu72,web,8009316069212214419,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*xwZYoQQtPC1yENxSglFjrlq21VOPhZBWJENpWTt189XXUqcT4wbSnnGbEap790nm,web,8009316069212214419,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*TKvXKo-As6b5vVPZCfzsJdEbWtgEKB_dr-7m0rDYfF7XUm7YBM-sx1QMX2mZ_klA,web,8009316069212214419,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*oCdXv2MMMzMVMdNM5XBssD2X2k3opJ9IQ2JmR1xU_MvOzwFKYtMej46fWzLc32fU,web,8009316069212214419,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*RbTCnoafphLwokZtAOP5kdgET2wNNwpppvHzZrnHaerXUn9qDKPkxYGPnIj9BAJt,web,8009316069212214419,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*VnfZsFm4sC2_oVTpDUAaIgttb5JGeMVKlMFZWDvujzfXUmlzFreP_tiV9ux_QbsW,web,-1880377064818853744,-,User: ID5,oaxaca de juarez,-,1.0,0.0,1.0
ID5*YKSyryaGbk-QyTWoWeGVApvWFTRGPKS4v53_v2CiZ2zW_YmJu514n4e-udqxjoq9,web,630258621886667352,-,User: ID5,capultitlan,-,1.0,0.0,1.0
ID5*CiIf6kwAwwr6T5jtM2c4R_FQuHEsugn91RtS-gokyinXUsli066GQRJO4tpuBenG,web,630258621886667352,-,User: ID5,capultitlan,-,1.0,0.0,1.0
ID5*x59nI4G9u8M38uAk_tpAjjztwLjhB3E0GKYqM8eZsuDXUhisGd0c4PfFT5VVOWQm,web,630258621886667352,-,User: ID5,capultitlan,-,1.0,0.0,1.0
ID5*FHqlIa83kwyHrCQDTbfsB52pKXMt6sJkq8_xXu4oq0DXUpSMmsnV5XoVtH3TSTpc,web,-2556271427569000323,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*6Jo4j1PXDqJ7TLmtsVdxqWFJtN3RCl_KVy9s8BLINu7XUv-KtyJaSnOZxQMfT7M9,web,-2556271427569000323,-,User: ID5,mexico city,-,1.0,0.0,3.0
ID5*eYtGL8LGcALqXccNIEYPCfBYyn1AGyFqxj4SUIPZSE7XUnRT_EAvRZqV1GpcpE3n,web,-2556271427569000323,-,User: ID5,mexico city,-,1.0,0.0,3.0
ID5*zVk8zoeyCdyGz7Up1wk4A05zMxy9iOH6Y2nWVe6UN9jW_UlQ0GEnZe5JzvaoPr7e,web,-2556271427569000323,-,User: ID5,mexico city,-,1.0,0.0,1.0
ID5*Xqy_C9At5EQRAT2eOJukyWyZ7aLiM_T-Q2FOXlhEDWDW_TrQJBdawOgFpl1Zn0N2,web,3163182279472256692,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*LE70tqLPr_lj43YjSnnvdB57ph-Q0b9DMYMF4yqmRt3XUk-7hoqxe-dQX5trvDC6,web,3163182279472256692,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*2-CVfFVhzjOUTRfpvdeOvunVx9Vnf96Jxi1kKd0IJxfW_QFF6PnaaXMlE6NAaNQR,web,3163182279472256692,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*3C47WJBNvvfAaLkLmXxnjLDHoVr8MVy4RUozXMlA0sDWU_z_d6j32otTSdXmJzk4,web,-7602200541138285392,-,User: ID5,zapopan,-,1.0,0.0,1.0
ID5*YHqJ-qFwUS5wzAXZDVRfbYXchWj2Sgsr_8_r4JjMfCPXUkidRMSfIhlV64vqnffP,web,8535935751457538488,-,User: ID5,mexicali,-,1.0,0.0,1.0
ID5*d4KGKgz6pwwcxFZKNB779Mn4VKFXDiIBlkYQ7TXGZ6vXUgM_VgwNZ35Qr9yYkj-1,web,-8742463079919596998,-,User: ID5,sayulita,-,1.0,0.0,1.0
ID5*HGX8BvnraaU1M3RWVdNcUMW6TSQ-3MEhMwYjcmZKGqLQHVRj6n4p7MciCpQezHyy,web,769224659233689371,-,User: ID5,tampico,-,1.0,0.0,1.0
ID5*a2j-8sOGSXvyJXTAAkcGRXlhFuvCxbGbsxbbjKDFcZnXUsLUZisHu41VG9IwcLmP,web,4177920043903944853,-,User: ID5,tlalpan,-,1.0,0.0,1.0
ID5*ShUX5OL7oG3TWJ3WIzrvU1gc__3juFiNkmsymoG4mI_W_YEOlDstug-sHt3C-vVe,web,4177920043903944853,-,User: ID5,tlalpan,-,1.0,0.0,1.0
ID5*BWWKea2LPfCcKABLbEpyzhdsYmCsyMUQ3RuvB87IBRLWp0frRwjxBLQXbaJbm_Dt,web,4177920043903944853,-,User: ID5,tlalpan,-,1.0,0.0,1.0
ID5*oVz_w3niFZ9hISJA_sR_GLOG7uo_LxCx8HFwwKZUnofXUkZswmm_uLWfqSZqPHZJ,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*ILULG-gI9ADpo4iaXDy5mS3s7XmqAtSRcK_ae6ftG7TW_YiqchEKdiau1e0iBmFN,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*szZSmHuLrYN6INEZz7_gGr5vtPo5gY0S4yyD-DRuQjfXUo90uKLiCOoI7Z0Zf0DV,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*SyAgrYOd37aCNqMsN6mSL0Z5xs_Bl_8nGzrxzcx4MALXUlQ0SCgzksUq8GoW_jLR,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*B8eHzM96eNfO0QRNe041TgqeYa6NcFhGV91WrICfl2PXUvNphzZDwk7oQaAbypV4,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*ZzMSBa-O7R6uJZGEG7qgh2pq9GfthM2PNynDZeBrAqrXUnXgOT4RZO8hpnTvSSaS,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*2wdN8xO6sugSEc5yp47_cdZeq5FRsJJ5ix2ck1xfXVzXUs2Dk6S_sf9OxTCVdzsm,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*UbN8Q5kOg1iYpf_CLTrOwVzqmiHbBKPJAamtI9brbOzXUmMfLOsyC5rgY-P5pris,web,-8109177558724261357,-,User: ID5,san luis potosi,-,1.0,0.0,1.0
ID5*Pjb9bpd2wctZmj-vHX6pf9zskvMNsaPycLdyC95gJfXUQNozwGC2mLTwJxZci_ns0sAZm_5mYpkPpI-jYkdTaNLGMo4aLbmcCEXzM_xrEZfSzPctffpojdKRfM5SgNHl0uQXtY4FtkIN9th249oAstLuS_vmecaPACeSFezjmdvS-cGQ2FX1cI2I5xi8mujM,web,6675341044057545483,-,User: ID5,gonzalez,-,1.0,0.0,1.0
ID5*FKEFPj6MW8CcTIRCUfY9sRQNKQxK87rHlxEkBZj_uubXUs5Knbg4j4dqAdXivdEC,web,9021439714549200723,-,User: ID5,santa martha,-,1.0,0.0,1.0
ID5*Sq9kI5py9W4-ubc6KHSCw6lnrUExzgGdCDZw6RFeFdjXUkOlHAauFxgz02VyJfB-,web,-509623074430688300,-,User: ID5,heroica matamoros,-,1.0,0.0,1.0
ID5*lzFToZex6eeTXtgR1Jmukg1kj8zLqUh4cXK7a2HSe7jXUkJc5IWTqn2kd91MzEkB,web,-2040448313813417390,-,User: ID5,cordoba,-,1.0,0.0,1.0
ID5*iVFQYYnR6ieNPtvRyvmtUhMEjAzVyUu4bxK4q3-yeHjXUhMRmjN_bqE3fG6OgBRI,web,-2040448313813417390,-,User: ID5,cordoba,-,1.0,0.0,1.0
ID5*KMVePChF5HosqtWMa22jD7KQglF0XUXlzoa29t4mdiXXUg1R8fs5TcDJPWI55oU-,web,-2040448313813417390,-,User: ID5,cordoba,-,1.0,0.0,1.0
ID5*pkbcKabGZm-iKVeZ5e4hGjwTAET63sfwQAU041Cl9DDXUrAqAGzYk6IvGlBiun-s,web,-2040448313813417390,-,User: ID5,cordoba,-,1.0,0.0,1.0
ID5*_QAtP_2Al3n5b6aPvqjQDGdV8VKhmDbmG0PF9QvjBSbXUksqtLG6aQwvqhlIMZwb,web,-2040448313813417390,-,User: ID5,cordoba,-,1.0,0.0,1.0
ID5*Q_egYjhXCcevEXdOWXn2uhhvrFmx2fXr9-bW-XDOq7nXUj-1rnAYkdizwTvizmk9,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*322dk6TNNDYzi0q_xePLS4T1kagtQ8gaa3zrCOxUlkjXUtAi9e8eKkmdgkp9sq7d,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*yw853rCvkHsn6e7y0YFvBpCXNeU5IWxXfx5PRfg2MgXXUkTUBGmSwamqOAmsqZVX,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,2.0
ID5*7TGC9JaRK1EB11XY97_ULLapjs8fH9d9WSD0b94IiS_XUiToFn_Qnd4R2tC6Mn0O,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*hgFc6f2h9Uxq54vFnI8KMd2ZUNJ0LwlgMhAqcrU4VzLXUlhMjPNRPhTmUHgnuC9N,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*D3spCHTbgK3jnf4kFfV_0FTjJTP9VXyBu2pfkzxCItPXUuHlBMekPBut47OQuZ44,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*Atb8q3l2VQ7uMCuHGFiqc1lO8JDw-KkitseKMDHv93DXUuGPXjXbESsfyIxWnNJ1,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*w3hHMbjY7pQvnpAd2fYR6ZjgSwoxVhK4d2kxqvBBTOrXUgJ9DOB6K5DQvS9p2emz,web,5326755710091434127,-,User: ID5,jiutepec,-,1.0,0.0,1.0
ID5*fmqy81DCTB3pDGSyKoWNLmoy85Hdea17Ga-modpy5VPXUttQ91tzgv_Cv7nfg6GD,web,-5532984362314255969,-,User: ID5,zapopan,-,1.0,0.0,1.0
ID5*s5CGfPBpZuaoykDNh9XyOpFZ3WZceawHJoQrc1jjmNnXUrIUn1yQJZ51NJZ23W_E,web,-3738159948091907196,-,User: ID5,buenavista,-,1.0,0.0,1.0
ID5*O-hisisF1Kb6EeGKEkrf-83IZUBB8ydF82QYuAVret3XUurMF65R2sNX8b9S7JV7,web,-4174227060973290349,-,User: ID5,chimaliapan,-,1.0,0.0,1.0
ID5*zRAheN39l2wM6aJA5LKcMTswJoq3C2SPBZxbcvOTORfXUsyrR7vannyPjeYwJ_aY,web,-4174227060973290349,-,User: ID5,chimaliapan,-,1.0,0.0,1.0
ID5*gH55H5CTzwtBh_onqdzEVnZefu36ZTzoSPIDFb79YXDWp0FQgLU5LmPisBr1Blkf,web,-4174227060973290349,-,User: ID5,chimaliapan,-,1.0,0.0,1.0
ID5*DE-tcByiG2TNti5IJe0QOfpvqoJ2VOiHxMPXejLMtR_Wp4YofmNTk_atCid8__iz,web,-4174227060973290349,-,User: ID5,chimaliapan,-,1.0,0.0,1.0
ID5*bQFM133s-sOs-M_vRKPxnpshSyUXGgkgpY023VOCVLjQHXkIso68oNzVhpG2vSNq,web,-4174227060973290349,-,User: ID5,chimaliapan,-,1.0,0.0,1.0
ID5*xIn8F53AzLj8ZHTgmf0CWrBrj5xn2Ccaj4LI9Ydp1l3Y9y9Y47RJQoTtF8prK5xO12C8mInFxFecBJjIY9TJMddrwYRM2S1d9VXeGhfdgO3Xhj1CpcKO9wQcKoBz6uyk14fqaPMx6do_-xW1Z55wNNeK-vdlEEZ3hjYtbQMOcVPXnjNek6MdCEdv4-9hiko4,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*Zxv1_T5SxVJf9n0KOm8LsBP5hnbESi7wLBDBHyT737fXUqcmMPpqVrKWp_jidJh7,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
